order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_0000345,CUST_000038,delivered,2023-03-14 18:46:16,2023-03-15 23:46:16,2023-03-19 23:46:16,2023-03-28 18:46:16,2023-03-25 18:46:16
ORD_0000346,CUST_000341,processing,2024-02-04 08:09:44,2024-02-05 06:09:44,,,2024-02-25 08:09:44
ORD_0000347,CUST_000002,delivered,2024-06-11 22:49:31,2024-06-13 05:49:31,2024-06-14 05:49:31,2024-06-18 22:49:31,2024-06-22 22:49:31
ORD_0000348,CUST_000063,delivered,2024-08-03 17:59:22,2024-08-04 15:59:22,2024-08-08 15:59:22,2024-08-13 17:59:22,2024-08-10 17:59:22
ORD_0000349,CUST_000324,delivered,2024-10-24 02:23:34,2024-10-25 00:23:34,2024-10-29 00:23:34,2024-11-01 02:23:34,2024-11-01 02:23:34
ORD_0000350,CUST_000091,delivered,2024-07-21 01:24:42,2024-07-21 14:24:42,2024-07-25 14:24:42,2024-07-30 01:24:42,2024-07-28 01:24:42
ORD_0000351,CUST_000323,delivered,2024-12-06 11:31:05,2024-12-08 04:31:05,2024-12-10 04:31:05,2024-12-15 11:31:05,2024-12-21 11:31:05
ORD_0000352,CUST_000123,delivered,2024-05-15 12:04:50,2024-05-16 23:04:50,2024-05-20 23:04:50,2024-05-26 12:04:50,2024-05-31 12:04:50
ORD_0000353,CUST_000495,delivered,2025-04-11 14:01:02,2025-04-12 12:01:02,2025-04-13 12:01:02,2025-04-26 14:01:02,2025-05-03 14:01:02
ORD_0000354,CUST_000342,delivered,2024-06-19 14:43:55,2024-06-21 01:43:55,2024-06-26 01:43:55,2024-06-28 14:43:55,2024-06-28 14:43:55
ORD_0000355,CUST_000474,delivered,2023-03-15 01:47:09,2023-03-16 09:47:09,2023-03-20 09:47:09,2023-03-28 01:47:09,2023-03-28 01:47:09
ORD_0000356,CUST_000360,delivered,2024-10-26 04:00:11,2024-10-27 21:00:11,2024-10-30 21:00:11,2024-10-31 04:00:11,2024-10-29 04:00:11
ORD_0000357,CUST_000234,delivered,2024-09-17 05:53:37,2024-09-17 10:53:37,2024-09-18 10:53:37,2024-10-03 05:53:37,2024-10-09 05:53:37
ORD_0000358,CUST_000113,delivered,2023-03-06 06:27:21,2023-03-08 06:27:21,2023-03-11 06:27:21,2023-03-16 06:27:21,2023-03-14 06:27:21
ORD_0000359,CUST_000500,shipped,2024-12-01 18:34:08,2024-12-02 15:34:08,2024-12-04 15:34:08,,2024-12-19 18:34:08
ORD_0000360,CUST_000033,delivered,2023-05-04 08:09:48,2023-05-05 11:09:48,2023-05-08 11:09:48,2023-05-11 08:09:48,2023-05-16 08:09:48
ORD_0000361,CUST_000085,delivered,2024-03-25 07:59:37,2024-03-25 10:59:37,2024-03-30 10:59:37,2024-03-31 07:59:37,2024-04-04 07:59:37
ORD_0000362,CUST_000042,delivered,2023-01-07 00:11:59,2023-01-07 06:11:59,2023-01-12 06:11:59,2023-01-16 00:11:59,2023-01-17 00:11:59
ORD_0000363,CUST_000214,delivered,2024-12-11 15:44:08,2024-12-12 05:44:08,2024-12-15 05:44:08,2024-12-16 15:44:08,2024-12-15 15:44:08
ORD_0000364,CUST_000313,delivered,2024-12-09 01:38:11,2024-12-10 23:38:11,2024-12-11 23:38:11,2024-12-18 01:38:11,2024-12-25 01:38:11
ORD_0000365,CUST_000424,delivered,2025-03-12 09:22:26,2025-03-12 10:22:26,2025-03-14 10:22:26,2025-03-26 09:22:26,2025-03-24 09:22:26
ORD_0000366,CUST_000317,delivered,2024-01-06 17:32:14,2024-01-07 23:32:14,2024-01-09 23:32:14,2024-01-18 17:32:14,2024-01-19 17:32:14
ORD_0000367,CUST_000028,shipped,2023-07-18 03:50:09,2023-07-19 23:50:09,2023-07-23 23:50:09,,2023-07-23 03:50:09
ORD_0000368,CUST_000028,delivered,2024-10-22 11:18:13,2024-10-23 15:18:13,2024-10-28 15:18:13,2024-11-01 11:18:13,2024-11-05 11:18:13
ORD_0000369,CUST_000023,delivered,2023-04-17 23:03:59,2023-04-19 10:03:59,2023-04-20 10:03:59,2023-04-27 23:03:59,2023-04-27 23:03:59
ORD_0000370,CUST_000370,delivered,2024-03-31 18:37:20,2024-04-01 21:37:20,2024-04-04 21:37:20,2024-04-10 18:37:20,2024-04-10 18:37:20
ORD_0000371,CUST_000399,delivered,2023-04-23 10:14:06,2023-04-24 02:14:06,2023-04-26 02:14:06,2023-05-07 10:14:06,2023-05-11 10:14:06
ORD_0000372,CUST_000300,delivered,2024-05-11 01:56:27,2024-05-11 11:56:27,2024-05-16 11:56:27,2024-05-28 01:56:27,2024-06-01 01:56:27
ORD_0000373,CUST_000092,delivered,2024-02-01 11:08:29,2024-02-03 10:08:29,2024-02-06 10:08:29,2024-02-20 11:08:29,2024-02-19 11:08:29
ORD_0000374,CUST_000017,delivered,2024-12-09 18:03:17,2024-12-10 03:03:17,2024-12-14 03:03:17,2024-12-22 18:03:17,2024-12-26 18:03:17
ORD_0000375,CUST_000215,delivered,2023-06-25 10:14:56,2023-06-26 05:14:56,2023-07-01 05:14:56,2023-07-06 10:14:56,2023-07-11 10:14:56
ORD_0000376,CUST_000438,delivered,2023-08-24 02:26:54,2023-08-25 12:26:54,2023-08-27 12:26:54,2023-08-29 02:26:54,2023-09-04 02:26:54
ORD_0000377,CUST_000243,delivered,2024-04-18 08:00:46,2024-04-19 12:00:46,2024-04-21 12:00:46,2024-04-26 08:00:46,2024-04-26 08:00:46
ORD_0000378,CUST_000457,delivered,2024-08-28 04:58:36,2024-08-28 05:58:36,2024-08-29 05:58:36,2024-09-15 04:58:36,2024-09-12 04:58:36
ORD_0000379,CUST_000241,delivered,2025-01-21 16:02:27,2025-01-23 02:02:27,2025-01-24 02:02:27,2025-01-27 16:02:27,2025-02-01 16:02:27
ORD_0000380,CUST_000386,delivered,2023-01-13 22:46:26,2023-01-14 12:46:26,2023-01-17 12:46:26,2023-01-24 22:46:26,2023-01-24 22:46:26
ORD_0000381,CUST_000332,delivered,2023-04-03 00:30:42,2023-04-03 20:30:42,2023-04-07 20:30:42,2023-04-14 00:30:42,2023-04-11 00:30:42
ORD_0000382,CUST_000500,delivered,2024-04-10 14:49:08,2024-04-12 12:49:08,2024-04-15 12:49:08,2024-04-22 14:49:08,2024-04-29 14:49:08
ORD_0000383,CUST_000238,delivered,2024-12-21 20:00:55,2024-12-23 13:00:55,2024-12-26 13:00:55,2025-01-01 20:00:55,2025-01-02 20:00:55
ORD_0000384,CUST_000358,delivered,2024-09-19 17:36:50,2024-09-20 07:36:50,2024-09-21 07:36:50,2024-09-30 17:36:50,2024-10-06 17:36:50
ORD_0000385,CUST_000451,canceled,2023-12-10 23:59:03,2023-12-12 08:59:03,,,2023-12-18 23:59:03
ORD_0000386,CUST_000197,delivered,2024-01-10 14:39:02,2024-01-11 14:39:02,2024-01-16 14:39:02,2024-01-20 14:39:02,2024-01-18 14:39:02
ORD_0000387,CUST_000288,delivered,2024-12-27 06:08:21,2024-12-27 22:08:21,2024-12-31 22:08:21,2025-01-03 06:08:21,2025-01-03 06:08:21
ORD_0000388,CUST_000386,delivered,2025-02-01 07:20:22,2025-02-02 01:20:22,2025-02-06 01:20:22,2025-02-06 07:20:22,2025-02-07 07:20:22
ORD_0000389,CUST_000028,delivered,2023-03-06 11:22:28,2023-03-07 19:22:28,2023-03-08 19:22:28,2023-03-12 11:22:28,2023-03-17 11:22:28
ORD_0000390,CUST_000461,canceled,2023-10-27 14:39:23,2023-10-29 10:39:23,,,2023-11-02 14:39:23
ORD_0000391,CUST_000097,delivered,2024-04-13 02:05:25,2024-04-13 14:05:25,2024-04-14 14:05:25,2024-04-23 02:05:25,2024-04-22 02:05:25
ORD_0000392,CUST_000255,delivered,2023-06-04 06:33:40,2023-06-04 08:33:40,2023-06-09 08:33:40,2023-06-19 06:33:40,2023-06-18 06:33:40
ORD_0000393,CUST_000243,delivered,2023-12-22 13:28:47,2023-12-24 07:28:47,2023-12-26 07:28:47,2024-01-04 13:28:47,2024-01-04 13:28:47
ORD_0000394,CUST_000428,delivered,2024-06-16 20:21:26,2024-06-18 10:21:26,2024-06-21 10:21:26,2024-07-05 20:21:26,2024-07-09 20:21:26
ORD_0000395,CUST_000304,delivered,2024-11-12 22:33:53,2024-11-14 10:33:53,2024-11-17 10:33:53,2024-11-14 22:33:53,2024-11-15 22:33:53
ORD_0000396,CUST_000088,canceled,2025-03-19 08:14:30,2025-03-20 08:14:30,,,2025-03-30 08:14:30
ORD_0000397,CUST_000076,processing,2023-12-28 09:29:10,2023-12-30 01:29:10,,,2024-01-09 09:29:10
ORD_0000398,CUST_000430,delivered,2024-12-26 22:57:42,2024-12-27 08:57:42,2024-12-28 08:57:42,2025-01-06 22:57:42,2025-01-03 22:57:42
ORD_0000399,CUST_000163,delivered,2024-08-11 04:28:16,2024-08-12 04:28:16,2024-08-17 04:28:16,2024-08-18 04:28:16,2024-08-20 04:28:16
ORD_0000400,CUST_000076,delivered,2024-01-17 14:34:10,2024-01-19 01:34:10,2024-01-20 01:34:10,2024-01-26 14:34:10,2024-01-29 14:34:10
ORD_0000401,CUST_000477,delivered,2024-05-26 04:29:59,2024-05-27 01:29:59,2024-06-01 01:29:59,2024-06-09 04:29:59,2024-06-10 04:29:59
ORD_0000402,CUST_000243,delivered,2023-10-24 18:42:09,2023-10-26 07:42:09,2023-10-30 07:42:09,2023-10-31 18:42:09,2023-11-02 18:42:09
ORD_0000403,CUST_000353,delivered,2023-04-26 23:30:57,2023-04-27 02:30:57,2023-05-02 02:30:57,2023-05-11 23:30:57,2023-05-17 23:30:57
ORD_0000404,CUST_000431,delivered,2023-08-14 14:22:05,2023-08-15 11:22:05,2023-08-17 11:22:05,2023-08-26 14:22:05,2023-09-01 14:22:05
ORD_0000405,CUST_000270,delivered,2023-08-16 08:12:01,2023-08-16 14:12:01,2023-08-20 14:12:01,2023-08-23 08:12:01,2023-08-28 08:12:01
ORD_0000406,CUST_000202,delivered,2023-07-19 15:20:38,2023-07-21 06:20:38,2023-07-22 06:20:38,2023-07-29 15:20:38,2023-08-05 15:20:38
ORD_0000407,CUST_000185,delivered,2024-02-12 04:45:54,2024-02-13 08:45:54,2024-02-16 08:45:54,2024-02-25 04:45:54,2024-02-26 04:45:54
ORD_0000408,CUST_000229,delivered,2024-07-28 02:13:46,2024-07-29 07:13:46,2024-08-02 07:13:46,2024-08-10 02:13:46,2024-08-14 02:13:46
ORD_0000409,CUST_000148,processing,2023-06-17 23:57:27,2023-06-19 22:57:27,,,2023-07-01 23:57:27
ORD_0000410,CUST_000074,unavailable,2023-08-01 09:30:55,2023-08-02 19:30:55,,,2023-08-16 09:30:55
ORD_0000411,CUST_000478,delivered,2024-08-27 12:05:00,2024-08-28 15:05:00,2024-08-31 15:05:00,2024-09-07 12:05:00,2024-09-13 12:05:00
ORD_0000412,CUST_000387,delivered,2023-05-21 06:11:53,2023-05-22 07:11:53,2023-05-26 07:11:53,2023-06-06 06:11:53,2023-06-03 06:11:53
ORD_0000413,CUST_000422,delivered,2025-04-26 09:53:37,2025-04-27 05:53:37,2025-05-01 05:53:37,2025-05-05 09:53:37,2025-05-04 09:53:37
ORD_0000414,CUST_000135,delivered,2023-11-04 20:53:40,2023-11-06 03:53:40,2023-11-09 03:53:40,2023-11-21 20:53:40,2023-11-24 20:53:40
ORD_0000415,CUST_000092,delivered,2024-05-18 22:41:15,2024-05-19 00:41:15,2024-05-22 00:41:15,2024-05-27 22:41:15,2024-06-02 22:41:15
ORD_0000416,CUST_000382,shipped,2024-01-06 18:30:36,2024-01-07 22:30:36,2024-01-11 22:30:36,,2024-01-16 18:30:36
ORD_0000417,CUST_000192,delivered,2024-06-08 23:36:01,2024-06-09 16:36:01,2024-06-10 16:36:01,2024-06-18 23:36:01,2024-06-17 23:36:01
ORD_0000418,CUST_000183,delivered,2023-06-17 01:17:23,2023-06-18 04:17:23,2023-06-21 04:17:23,2023-06-30 01:17:23,2023-06-27 01:17:23
ORD_0000419,CUST_000149,delivered,2023-10-26 16:40:59,2023-10-26 21:40:59,2023-10-28 21:40:59,2023-11-03 16:40:59,2023-11-02 16:40:59
ORD_0000420,CUST_000279,delivered,2023-11-27 10:52:54,2023-11-29 06:52:54,2023-12-02 06:52:54,2023-12-01 10:52:54,2023-12-08 10:52:54
ORD_0000421,CUST_000358,delivered,2024-12-05 11:06:34,2024-12-07 01:06:34,2024-12-09 01:06:34,2024-12-20 11:06:34,2024-12-22 11:06:34
ORD_0000422,CUST_000399,delivered,2024-05-11 13:21:58,2024-05-12 00:21:58,2024-05-14 00:21:58,2024-05-27 13:21:58,2024-06-01 13:21:58
ORD_0000423,CUST_000114,shipped,2023-07-12 17:39:44,2023-07-14 03:39:44,2023-07-19 03:39:44,,2023-07-28 17:39:44
ORD_0000424,CUST_000236,delivered,2023-03-20 03:52:08,2023-03-20 05:52:08,2023-03-23 05:52:08,2023-03-31 03:52:08,2023-04-02 03:52:08
ORD_0000425,CUST_000072,delivered,2025-04-16 14:56:38,2025-04-18 00:56:38,2025-04-21 00:56:38,2025-05-01 14:56:38,2025-04-29 14:56:38
ORD_0000426,CUST_000114,delivered,2023-05-12 22:09:44,2023-05-13 13:09:44,2023-05-15 13:09:44,2023-05-29 22:09:44,2023-05-28 22:09:44
ORD_0000427,CUST_000041,delivered,2024-03-11 22:48:50,2024-03-12 06:48:50,2024-03-16 06:48:50,2024-03-19 22:48:50,2024-03-17 22:48:50
ORD_0000428,CUST_000017,delivered,2025-03-23 21:32:37,2025-03-24 01:32:37,2025-03-27 01:32:37,2025-04-05 21:32:37,2025-04-02 21:32:37
ORD_0000429,CUST_000034,delivered,2023-11-05 21:00:48,2023-11-06 04:00:48,2023-11-11 04:00:48,2023-11-14 21:00:48,2023-11-13 21:00:48
ORD_0000430,CUST_000344,canceled,2023-12-26 00:05:09,2023-12-28 00:05:09,,,2024-01-15 00:05:09
ORD_0000431,CUST_000179,delivered,2023-12-27 05:54:32,2023-12-29 04:54:32,2024-01-03 04:54:32,2024-01-06 05:54:32,2024-01-12 05:54:32
ORD_0000432,CUST_000391,canceled,2023-01-15 16:13:45,2023-01-16 05:13:45,,,2023-01-23 16:13:45
ORD_0000433,CUST_000462,processing,2025-02-11 17:00:46,2025-02-12 00:00:46,,,2025-02-28 17:00:46
ORD_0000434,CUST_000188,canceled,2024-12-15 18:11:28,2024-12-17 14:11:28,,,2024-12-19 18:11:28
ORD_0000435,CUST_000428,delivered,2023-12-30 12:27:13,2023-12-31 21:27:13,2024-01-01 21:27:13,2024-01-15 12:27:13,2024-01-19 12:27:13
ORD_0000436,CUST_000057,delivered,2024-06-16 04:31:48,2024-06-17 04:31:48,2024-06-22 04:31:48,2024-06-21 04:31:48,2024-06-18 04:31:48
ORD_0000437,CUST_000043,delivered,2023-12-02 15:07:24,2023-12-03 10:07:24,2023-12-06 10:07:24,2023-12-07 15:07:24,2023-12-07 15:07:24
ORD_0000438,CUST_000284,shipped,2024-02-22 09:54:27,2024-02-22 22:54:27,2024-02-26 22:54:27,,2024-03-08 09:54:27
ORD_0000439,CUST_000189,delivered,2023-07-03 00:43:31,2023-07-04 20:43:31,2023-07-08 20:43:31,2023-07-10 00:43:31,2023-07-08 00:43:31
ORD_0000440,CUST_000074,delivered,2024-02-09 12:44:37,2024-02-09 19:44:37,2024-02-11 19:44:37,2024-02-23 12:44:37,2024-02-21 12:44:37
ORD_0000441,CUST_000187,delivered,2023-07-23 10:12:38,2023-07-24 12:12:38,2023-07-28 12:12:38,2023-08-08 10:12:38,2023-08-14 10:12:38
ORD_0000442,CUST_000304,delivered,2023-10-07 20:25:22,2023-10-09 03:25:22,2023-10-13 03:25:22,2023-10-12 20:25:22,2023-10-16 20:25:22
ORD_0000443,CUST_000262,delivered,2023-10-13 04:49:29,2023-10-13 11:49:29,2023-10-17 11:49:29,2023-10-16 04:49:29,2023-10-15 04:49:29
ORD_0000444,CUST_000016,delivered,2023-04-12 23:03:53,2023-04-13 04:03:53,2023-04-14 04:03:53,2023-04-20 23:03:53,2023-04-19 23:03:53
ORD_0000445,CUST_000196,delivered,2024-09-11 21:20:09,2024-09-12 17:20:09,2024-09-13 17:20:09,2024-09-19 21:20:09,2024-09-24 21:20:09
ORD_0000446,CUST_000393,delivered,2024-05-19 14:12:18,2024-05-21 09:12:18,2024-05-26 09:12:18,2024-05-22 14:12:18,2024-05-23 14:12:18
ORD_0000447,CUST_000278,unavailable,2023-12-18 17:34:01,2023-12-18 20:34:01,,,2024-01-10 17:34:01
ORD_0000448,CUST_000162,delivered,2024-01-21 14:29:02,2024-01-21 17:29:02,2024-01-24 17:29:02,2024-02-04 14:29:02,2024-02-03 14:29:02
ORD_0000449,CUST_000252,delivered,2024-03-17 04:19:45,2024-03-18 05:19:45,2024-03-19 05:19:45,2024-03-28 04:19:45,2024-04-02 04:19:45
ORD_0000450,CUST_000351,shipped,2024-07-06 18:30:30,2024-07-08 06:30:30,2024-07-13 06:30:30,,2024-07-09 18:30:30
ORD_0000451,CUST_000201,delivered,2023-09-27 15:37:24,2023-09-29 07:37:24,2023-10-02 07:37:24,2023-10-10 15:37:24,2023-10-07 15:37:24
ORD_0000452,CUST_000066,delivered,2024-01-11 11:51:47,2024-01-13 01:51:47,2024-01-16 01:51:47,2024-01-26 11:51:47,2024-01-29 11:51:47
ORD_0000453,CUST_000050,delivered,2024-03-14 11:22:26,2024-03-15 10:22:26,2024-03-17 10:22:26,2024-03-24 11:22:26,2024-03-30 11:22:26
ORD_0000454,CUST_000044,delivered,2024-12-05 02:55:19,2024-12-05 10:55:19,2024-12-06 10:55:19,2024-12-21 02:55:19,2024-12-26 02:55:19
ORD_0000455,CUST_000167,delivered,2023-02-08 14:42:55,2023-02-09 18:42:55,2023-02-13 18:42:55,2023-02-23 14:42:55,2023-03-01 14:42:55
ORD_0000456,CUST_000012,delivered,2023-11-21 12:36:24,2023-11-22 09:36:24,2023-11-26 09:36:24,2023-12-07 12:36:24,2023-12-05 12:36:24
ORD_0000457,CUST_000354,delivered,2024-11-22 06:21:31,2024-11-23 15:21:31,2024-11-26 15:21:31,2024-12-01 06:21:31,2024-12-04 06:21:31
ORD_0000458,CUST_000104,shipped,2024-05-23 20:54:50,2024-05-24 01:54:50,2024-05-29 01:54:50,,2024-06-02 20:54:50
ORD_0000459,CUST_000148,delivered,2023-09-29 01:19:36,2023-09-30 03:19:36,2023-10-05 03:19:36,2023-10-13 01:19:36,2023-10-19 01:19:36
ORD_0000460,CUST_000049,delivered,2024-08-29 10:17:04,2024-08-30 23:17:04,2024-09-03 23:17:04,2024-09-04 10:17:04,2024-09-07 10:17:04
ORD_0000461,CUST_000108,delivered,2023-12-22 02:41:52,2023-12-22 22:41:52,2023-12-25 22:41:52,2023-12-30 02:41:52,2023-12-30 02:41:52
ORD_0000462,CUST_000213,delivered,2024-02-16 08:39:32,2024-02-17 14:39:32,2024-02-22 14:39:32,2024-02-27 08:39:32,2024-02-26 08:39:32
ORD_0000463,CUST_000452,delivered,2023-01-20 20:45:33,2023-01-21 08:45:33,2023-01-23 08:45:33,2023-01-31 20:45:33,2023-02-04 20:45:33
ORD_0000464,CUST_000138,canceled,2024-10-15 17:51:39,2024-10-16 21:51:39,,,2024-10-29 17:51:39
ORD_0000465,CUST_000031,delivered,2024-06-18 06:23:29,2024-06-18 16:23:29,2024-06-21 16:23:29,2024-06-27 06:23:29,2024-06-25 06:23:29
ORD_0000466,CUST_000325,delivered,2023-07-28 13:17:52,2023-07-29 08:17:52,2023-08-01 08:17:52,2023-08-09 13:17:52,2023-08-16 13:17:52
ORD_0000467,CUST_000308,delivered,2023-08-30 12:15:07,2023-08-30 22:15:07,2023-09-01 22:15:07,2023-09-07 12:15:07,2023-09-11 12:15:07
ORD_0000468,CUST_000287,delivered,2024-03-22 13:41:57,2024-03-22 16:41:57,2024-03-25 16:41:57,2024-03-27 13:41:57,2024-03-26 13:41:57
ORD_0000469,CUST_000015,delivered,2023-09-22 08:42:35,2023-09-22 20:42:35,2023-09-23 20:42:35,2023-10-07 08:42:35,2023-10-04 08:42:35
ORD_0000470,CUST_000029,processing,2023-03-27 10:38:19,2023-03-27 15:38:19,,,2023-04-06 10:38:19
ORD_0000471,CUST_000460,delivered,2024-01-08 21:42:56,2024-01-09 03:42:56,2024-01-11 03:42:56,2024-01-24 21:42:56,2024-01-29 21:42:56
ORD_0000472,CUST_000478,canceled,2023-05-04 16:42:53,2023-05-06 06:42:53,,,2023-05-27 16:42:53
ORD_0000473,CUST_000129,delivered,2024-05-23 02:15:38,2024-05-23 10:15:38,2024-05-26 10:15:38,2024-05-29 02:15:38,2024-06-01 02:15:38
ORD_0000474,CUST_000413,delivered,2025-02-05 23:15:59,2025-02-07 03:15:59,2025-02-08 03:15:59,2025-02-16 23:15:59,2025-02-15 23:15:59
ORD_0000475,CUST_000110,delivered,2023-10-09 14:26:16,2023-10-11 04:26:16,2023-10-16 04:26:16,2023-10-17 14:26:16,2023-10-19 14:26:16
ORD_0000476,CUST_000280,shipped,2024-03-09 15:43:15,2024-03-10 09:43:15,2024-03-12 09:43:15,,2024-03-24 15:43:15
ORD_0000477,CUST_000244,delivered,2025-01-02 11:52:19,2025-01-02 13:52:19,2025-01-07 13:52:19,2025-01-18 11:52:19,2025-01-15 11:52:19
ORD_0000478,CUST_000354,delivered,2025-03-18 21:15:16,2025-03-20 09:15:16,2025-03-23 09:15:16,2025-03-27 21:15:16,2025-04-03 21:15:16
ORD_0000479,CUST_000063,delivered,2024-07-01 07:54:28,2024-07-02 08:54:28,2024-07-06 08:54:28,2024-07-17 07:54:28,2024-07-18 07:54:28
ORD_0000480,CUST_000047,processing,2025-04-22 07:19:13,2025-04-22 18:19:13,,,2025-05-04 07:19:13
ORD_0000481,CUST_000163,delivered,2025-04-11 20:26:50,2025-04-11 23:26:50,2025-04-12 23:26:50,2025-04-22 20:26:50,2025-04-26 20:26:50
ORD_0000482,CUST_000378,delivered,2024-02-27 10:45:27,2024-02-27 17:45:27,2024-03-01 17:45:27,2024-02-28 10:45:27,2024-03-04 10:45:27
ORD_0000483,CUST_000034,delivered,2023-12-27 13:38:46,2023-12-29 01:38:46,2024-01-02 01:38:46,2024-01-02 13:38:46,2024-01-09 13:38:46
ORD_0000484,CUST_000329,delivered,2023-07-08 20:28:50,2023-07-10 14:28:50,2023-07-14 14:28:50,2023-07-11 20:28:50,2023-07-11 20:28:50
ORD_0000485,CUST_000322,delivered,2023-11-09 10:36:05,2023-11-09 18:36:05,2023-11-14 18:36:05,2023-11-19 10:36:05,2023-11-26 10:36:05
ORD_0000486,CUST_000391,delivered,2023-05-14 19:43:26,2023-05-15 16:43:26,2023-05-17 16:43:26,2023-05-19 19:43:26,2023-05-20 19:43:26
ORD_0000487,CUST_000089,delivered,2024-12-04 18:52:20,2024-12-05 13:52:20,2024-12-09 13:52:20,2024-12-13 18:52:20,2024-12-16 18:52:20
ORD_0000488,CUST_000484,delivered,2024-08-07 07:01:01,2024-08-08 19:01:01,2024-08-10 19:01:01,2024-08-17 07:01:01,2024-08-15 07:01:01
ORD_0000489,CUST_000499,delivered,2024-04-18 06:16:44,2024-04-18 17:16:44,2024-04-23 17:16:44,2024-04-24 06:16:44,2024-04-22 06:16:44
ORD_0000490,CUST_000491,delivered,2024-01-12 05:36:07,2024-01-12 06:36:07,2024-01-16 06:36:07,2024-01-21 05:36:07,2024-01-25 05:36:07
ORD_0000491,CUST_000424,delivered,2024-11-20 15:07:14,2024-11-22 13:07:14,2024-11-25 13:07:14,2024-11-30 15:07:14,2024-11-29 15:07:14
ORD_0000492,CUST_000221,delivered,2023-07-31 19:13:52,2023-08-01 14:13:52,2023-08-03 14:13:52,2023-08-11 19:13:52,2023-08-14 19:13:52
ORD_0000493,CUST_000093,delivered,2024-02-23 04:01:18,2024-02-23 21:01:18,2024-02-27 21:01:18,2024-03-04 04:01:18,2024-03-11 04:01:18
ORD_0000494,CUST_000332,shipped,2024-04-14 02:00:30,2024-04-14 11:00:30,2024-04-18 11:00:30,,2024-04-27 02:00:30
ORD_0000495,CUST_000109,delivered,2024-12-31 12:45:27,2025-01-02 12:45:27,2025-01-03 12:45:27,2025-01-15 12:45:27,2025-01-17 12:45:27
ORD_0000496,CUST_000477,canceled,2023-08-29 15:58:22,2023-08-31 06:58:22,,,2023-09-16 15:58:22
ORD_0000497,CUST_000364,delivered,2025-02-05 01:00:16,2025-02-06 10:00:16,2025-02-09 10:00:16,2025-02-24 01:00:16,2025-02-23 01:00:16
ORD_0000498,CUST_000496,delivered,2024-07-26 01:37:11,2024-07-26 18:37:11,2024-07-30 18:37:11,2024-08-02 01:37:11,2024-08-04 01:37:11
ORD_0000499,CUST_000450,delivered,2024-04-24 04:05:20,2024-04-26 02:05:20,2024-04-28 02:05:20,2024-05-10 04:05:20,2024-05-09 04:05:20
ORD_0000500,CUST_000256,delivered,2023-10-15 23:23:59,2023-10-17 03:23:59,2023-10-20 03:23:59,2023-10-25 23:23:59,2023-10-31 23:23:59
ORD_0000501,CUST_000425,processing,2025-02-18 08:33:20,2025-02-19 12:33:20,,,2025-02-27 08:33:20
ORD_0000502,CUST_000285,delivered,2024-11-04 20:51:28,2024-11-05 00:51:28,2024-11-06 00:51:28,2024-11-21 20:51:28,2024-11-21 20:51:28
ORD_0000503,CUST_000094,delivered,2023-02-06 15:16:10,2023-02-08 13:16:10,2023-02-09 13:16:10,2023-02-23 15:16:10,2023-02-20 15:16:10
ORD_0000504,CUST_000227,delivered,2024-01-01 22:35:31,2024-01-03 04:35:31,2024-01-05 04:35:31,2024-01-08 22:35:31,2024-01-06 22:35:31
ORD_0000505,CUST_000179,shipped,2023-04-06 06:55:18,2023-04-06 18:55:18,2023-04-11 18:55:18,,2023-04-26 06:55:18
ORD_0000506,CUST_000300,delivered,2023-08-06 18:00:33,2023-08-08 07:00:33,2023-08-09 07:00:33,2023-08-18 18:00:33,2023-08-18 18:00:33
ORD_0000507,CUST_000394,delivered,2024-05-25 21:06:56,2024-05-26 19:06:56,2024-05-27 19:06:56,2024-05-30 21:06:56,2024-05-28 21:06:56
ORD_0000508,CUST_000429,delivered,2023-11-28 04:01:05,2023-11-29 10:01:05,2023-12-03 10:01:05,2023-12-12 04:01:05,2023-12-16 04:01:05
ORD_0000509,CUST_000322,canceled,2023-10-03 19:42:00,2023-10-04 17:42:00,,,2023-10-12 19:42:00
ORD_0000510,CUST_000486,delivered,2025-01-19 23:58:51,2025-01-21 12:58:51,2025-01-22 12:58:51,2025-01-24 23:58:51,2025-01-31 23:58:51
ORD_0000511,CUST_000145,canceled,2023-11-27 01:47:04,2023-11-28 13:47:04,,,2023-12-04 01:47:04
ORD_0000512,CUST_000123,delivered,2025-02-28 12:05:01,2025-03-01 02:05:01,2025-03-05 02:05:01,2025-03-12 12:05:01,2025-03-13 12:05:01
ORD_0000513,CUST_000332,delivered,2025-02-09 20:09:07,2025-02-10 16:09:07,2025-02-14 16:09:07,2025-02-16 20:09:07,2025-02-23 20:09:07
ORD_0000514,CUST_000309,delivered,2023-05-15 11:42:06,2023-05-16 11:42:06,2023-05-20 11:42:06,2023-05-20 11:42:06,2023-05-24 11:42:06
ORD_0000515,CUST_000454,delivered,2024-02-02 15:17:36,2024-02-04 06:17:36,2024-02-08 06:17:36,2024-02-17 15:17:36,2024-02-20 15:17:36
ORD_0000516,CUST_000323,unavailable,2024-03-12 02:02:32,2024-03-13 00:02:32,,,2024-03-23 02:02:32
ORD_0000517,CUST_000115,delivered,2024-10-25 21:45:09,2024-10-27 05:45:09,2024-11-01 05:45:09,2024-11-05 21:45:09,2024-11-03 21:45:09
