order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_0000458,1,PROD_00041,SELL_0007,2024-05-27 20:54:50,249.72,35.34
ORD_0000459,1,PROD_00051,SELL_0011,2023-10-05 01:19:36,359.02,23.13
ORD_0000460,1,PROD_00005,SELL_0036,2024-09-03 10:17:04,14.44,39.71
ORD_0000461,1,PROD_00081,SELL_0002,2023-12-29 02:41:52,67.39,20.0
ORD_0000462,1,PROD_00083,SELL_0049,2024-02-18 08:39:32,147.51,18.06
ORD_0000463,1,PROD_00083,SELL_0033,2023-01-22 20:45:33,204.48,27.74
ORD_0000464,1,PROD_00183,SELL_0005,2024-10-18 17:51:39,114.01,7.56
ORD_0000464,2,PROD_00039,SELL_0046,2024-10-18 17:51:39,58.86,11.54
ORD_0000465,1,PROD_00093,SELL_0027,2024-06-22 06:23:29,243.5,18.53
ORD_0000466,1,PROD_00127,SELL_0027,2023-08-04 13:17:52,35.04,7.49
ORD_0000466,2,PROD_00102,SELL_0006,2023-07-31 13:17:52,283.94,26.92
ORD_0000467,1,PROD_00030,SELL_0015,2023-09-02 12:15:07,309.85,39.75
ORD_0000468,1,PROD_00175,SELL_0045,2024-03-25 13:41:57,352.3,7.1
ORD_0000469,1,PROD_00011,SELL_0010,2023-09-25 08:42:35,40.66,14.31
ORD_0000470,1,PROD_00083,SELL_0026,2023-03-29 10:38:19,144.82,30.37
ORD_0000471,1,PROD_00075,SELL_0045,2024-01-13 21:42:56,207.05,31.79
ORD_0000472,1,PROD_00011,SELL_0015,2023-05-10 16:42:53,38.02,6.44
ORD_0000473,1,PROD_00090,SELL_0024,2024-05-29 02:15:38,218.0,28.26
ORD_0000474,1,PROD_00043,SELL_0001,2025-02-12 23:15:59,34.79,11.09
ORD_0000474,2,PROD_00191,SELL_0024,2025-02-11 23:15:59,388.76,15.63
ORD_0000475,1,PROD_00052,SELL_0013,2023-10-13 14:26:16,231.17,15.25
ORD_0000476,1,PROD_00101,SELL_0002,2024-03-14 15:43:15,106.73,16.42
ORD_0000476,2,PROD_00155,SELL_0050,2024-03-14 15:43:15,387.74,31.87
ORD_0000477,1,PROD_00029,SELL_0048,2025-01-05 11:52:19,28.96,37.19
ORD_0000478,1,PROD_00146,SELL_0045,2025-03-25 21:15:16,149.78,16.94
ORD_0000479,1,PROD_00152,SELL_0004,2024-07-08 07:54:28,659.75,19.44
ORD_0000480,1,PROD_00146,SELL_0014,2025-04-28 07:19:13,179.14,38.74
ORD_0000481,1,PROD_00004,SELL_0022,2025-04-14 20:26:50,65.86,12.24
ORD_0000482,1,PROD_00185,SELL_0026,2024-03-04 10:45:27,287.29,18.09
ORD_0000483,1,PROD_00126,SELL_0043,2023-12-30 13:38:46,77.22,28.87
ORD_0000483,2,PROD_00020,SELL_0002,2024-01-02 13:38:46,315.86,40.38
ORD_0000484,1,PROD_00003,SELL_0020,2023-07-13 20:28:50,285.1,42.21
ORD_0000485,1,PROD_00146,SELL_0024,2023-11-12 10:36:05,192.63,8.89
ORD_0000486,1,PROD_00109,SELL_0018,2023-05-19 19:43:26,60.64,19.91
ORD_0000487,1,PROD_00077,SELL_0020,2024-12-07 18:52:20,117.86,40.94
ORD_0000488,1,PROD_00053,SELL_0044,2024-08-09 07:01:01,34.85,30.47
ORD_0000489,1,PROD_00122,SELL_0047,2024-04-21 06:16:44,94.6,9.5
ORD_0000489,2,PROD_00117,SELL_0036,2024-04-22 06:16:44,158.52,28.19
ORD_0000490,1,PROD_00180,SELL_0045,2024-01-15 05:36:07,179.89,7.53
ORD_0000491,1,PROD_00102,SELL_0032,2024-11-25 15:07:14,277.65,6.2
ORD_0000492,1,PROD_00106,SELL_0003,2023-08-07 19:13:52,43.88,5.53
ORD_0000492,2,PROD_00017,SELL_0046,2023-08-04 19:13:52,240.47,40.06
ORD_0000493,1,PROD_00052,SELL_0018,2024-02-26 04:01:18,244.54,5.98
ORD_0000493,2,PROD_00061,SELL_0042,2024-02-25 04:01:18,285.18,37.41
ORD_0000494,1,PROD_00112,SELL_0015,2024-04-21 02:00:30,107.23,33.12
ORD_0000494,2,PROD_00191,SELL_0039,2024-04-18 02:00:30,66.48,19.56
ORD_0000495,1,PROD_00121,SELL_0024,2025-01-07 12:45:27,36.32,19.93
ORD_0000496,1,PROD_00038,SELL_0027,2023-09-01 15:58:22,24.68,30.57
ORD_0000497,1,PROD_00096,SELL_0019,2025-02-08 01:00:16,244.39,18.9
ORD_0000498,1,PROD_00193,SELL_0027,2024-07-30 01:37:11,269.59,32.03
ORD_0000498,2,PROD_00111,SELL_0009,2024-07-30 01:37:11,96.56,15.13
ORD_0000499,1,PROD_00166,SELL_0044,2024-04-27 04:05:20,301.27,35.15
ORD_0000499,2,PROD_00011,SELL_0041,2024-04-27 04:05:20,58.08,41.73
ORD_0000499,3,PROD_00154,SELL_0048,2024-04-27 04:05:20,183.99,30.31
ORD_0000500,1,PROD_00147,SELL_0014,2023-10-22 23:23:59,63.37,37.65
ORD_0000500,2,PROD_00102,SELL_0008,2023-10-21 23:23:59,51.06,21.76
ORD_0000501,1,PROD_00134,SELL_0036,2025-02-25 08:33:20,32.13,5.16
ORD_0000502,1,PROD_00190,SELL_0022,2024-11-09 20:51:28,113.91,33.39
ORD_0000502,2,PROD_00030,SELL_0024,2024-11-10 20:51:28,143.69,38.46
ORD_0000502,3,PROD_00102,SELL_0015,2024-11-10 20:51:28,218.79,37.77
ORD_0000503,1,PROD_00105,SELL_0015,2023-02-13 15:16:10,140.68,44.52
ORD_0000504,1,PROD_00040,SELL_0013,2024-01-08 22:35:31,420.49,40.81
ORD_0000505,1,PROD_00130,SELL_0005,2023-04-13 06:55:18,161.99,24.81
ORD_0000506,1,PROD_00062,SELL_0014,2023-08-12 18:00:33,307.2,17.11
ORD_0000506,2,PROD_00164,SELL_0002,2023-08-08 18:00:33,51.56,37.58
ORD_0000506,3,PROD_00008,SELL_0050,2023-08-13 18:00:33,132.4,13.28
ORD_0000507,1,PROD_00065,SELL_0023,2024-06-01 21:06:56,95.99,9.76
ORD_0000508,1,PROD_00179,SELL_0024,2023-12-01 04:01:05,215.18,18.73
ORD_0000509,1,PROD_00159,SELL_0040,2023-10-09 19:42:00,49.23,24.14
ORD_0000510,1,PROD_00126,SELL_0023,2025-01-21 23:58:51,146.78,25.0
ORD_0000511,1,PROD_00122,SELL_0035,2023-11-29 01:47:04,348.63,20.35
ORD_0000512,1,PROD_00151,SELL_0044,2025-03-05 12:05:01,222.78,19.04
ORD_0000513,1,PROD_00098,SELL_0006,2025-02-14 20:09:07,21.38,24.5
ORD_0000513,2,PROD_00065,SELL_0047,2025-02-16 20:09:07,113.31,8.32
ORD_0000513,3,PROD_00162,SELL_0048,2025-02-13 20:09:07,74.17,23.19
ORD_0000514,1,PROD_00121,SELL_0050,2023-05-22 11:42:06,9.79,17.39
ORD_0000515,1,PROD_00056,SELL_0044,2024-02-05 15:17:36,159.22,8.8
ORD_0000515,2,PROD_00152,SELL_0033,2024-02-07 15:17:36,694.29,36.23
ORD_0000516,1,PROD_00047,SELL_0025,2024-03-18 02:02:32,98.0,32.89
ORD_0000517,1,PROD_00013,SELL_0034,2024-10-30 21:45:09,90.9,9.71
ORD_0000518,1,PROD_00116,SELL_0019,2025-04-06 15:19:09,223.04,11.51
ORD_0000519,1,PROD_00029,SELL_0005,2024-03-16 09:36:03,245.08,43.74
ORD_0000520,1,PROD_00064,SELL_0042,2024-04-23 21:46:36,11.08,36.03
ORD_0000521,1,PROD_00012,SELL_0044,2024-06-05 00:07:47,67.43,13.94
ORD_0000521,2,PROD_00127,SELL_0045,2024-06-01 00:07:47,22.15,22.79
ORD_0000522,1,PROD_00036,SELL_0039,2024-12-28 09:20:37,78.84,44.15
ORD_0000523,1,PROD_00128,SELL_0002,2023-10-06 10:58:55,32.5,32.96
ORD_0000524,1,PROD_00178,SELL_0027,2024-03-25 17:01:00,273.59,26.74
ORD_0000525,1,PROD_00112,SELL_0005,2024-04-18 22:25:55,106.95,21.89
ORD_0000526,1,PROD_00171,SELL_0016,2024-09-26 11:44:43,155.9,21.05
ORD_0000527,1,PROD_00042,SELL_0013,2023-05-24 00:12:07,83.3,12.47
ORD_0000528,1,PROD_00140,SELL_0005,2024-11-03 07:27:53,199.19,15.52
ORD_0000529,1,PROD_00106,SELL_0013,2023-11-08 14:09:30,34.12,6.59
ORD_0000530,1,PROD_00192,SELL_0004,2024-05-17 15:01:55,143.28,5.45
ORD_0000531,1,PROD_00029,SELL_0034,2025-05-01 12:03:21,190.73,15.64
ORD_0000531,2,PROD_00078,SELL_0016,2025-05-04 12:03:21,619.26,10.48
ORD_0000532,1,PROD_00049,SELL_0014,2025-01-20 17:18:02,411.86,24.13
ORD_0000532,2,PROD_00045,SELL_0035,2025-01-20 17:18:02,206.17,30.34
ORD_0000533,1,PROD_00033,SELL_0049,2024-09-20 21:57:52,690.54,10.82
ORD_0000534,1,PROD_00019,SELL_0049,2023-03-12 08:57:41,357.05,14.88
ORD_0000535,1,PROD_00093,SELL_0027,2024-10-25 11:28:44,235.34,38.12
ORD_0000535,2,PROD_00193,SELL_0050,2024-10-28 11:28:44,143.76,39.83
ORD_0000536,1,PROD_00172,SELL_0029,2024-06-09 07:37:58,224.79,19.95
ORD_0000537,1,PROD_00058,SELL_0040,2023-05-21 09:46:45,152.24,10.09
ORD_0000537,2,PROD_00105,SELL_0011,2023-05-18 09:46:45,132.75,35.22
ORD_0000538,1,PROD_00074,SELL_0039,2024-04-30 05:39:13,104.46,8.0
ORD_0000539,1,PROD_00144,SELL_0010,2023-05-20 05:12:10,87.51,40.67
ORD_0000540,1,PROD_00072,SELL_0022,2024-07-28 01:01:22,79.89,23.58
ORD_0000541,1,PROD_00155,SELL_0031,2024-06-05 01:51:04,144.29,17.33
ORD_0000541,2,PROD_00125,SELL_0045,2024-06-05 01:51:04,166.72,39.85
ORD_0000542,1,PROD_00175,SELL_0037,2023-12-18 11:49:02,378.91,31.44
ORD_0000543,1,PROD_00024,SELL_0035,2024-11-22 03:45:03,129.08,44.01
ORD_0000544,1,PROD_00017,SELL_0018,2023-04-19 17:02:32,74.12,15.73
ORD_0000545,1,PROD_00059,SELL_0016,2024-01-12 05:46:18,53.83,41.23
ORD_0000546,1,PROD_00079,SELL_0044,2024-01-13 10:52:08,77.76,18.4
ORD_0000547,1,PROD_00154,SELL_0050,2025-03-04 00:15:53,223.45,31.36
ORD_0000548,1,PROD_00036,SELL_0013,2024-10-13 21:15:09,326.83,32.53
ORD_0000548,2,PROD_00176,SELL_0021,2024-10-09 21:15:09,78.68,26.71
ORD_0000549,1,PROD_00149,SELL_0047,2024-03-19 13:58:26,44.01,9.69
ORD_0000549,2,PROD_00164,SELL_0041,2024-03-19 13:58:26,92.93,28.93
ORD_0000550,1,PROD_00166,SELL_0026,2023-06-04 00:45:51,493.36,20.0
ORD_0000551,1,PROD_00146,SELL_0017,2023-11-25 12:49:10,97.23,18.66
ORD_0000551,2,PROD_00019,SELL_0036,2023-11-24 12:49:10,181.42,43.66
ORD_0000552,1,PROD_00049,SELL_0032,2024-10-13 22:51:42,494.72,15.19
ORD_0000553,1,PROD_00141,SELL_0037,2024-12-03 22:35:55,300.12,16.08
ORD_0000553,2,PROD_00051,SELL_0041,2024-12-03 22:35:55,147.54,44.26
ORD_0000553,3,PROD_00153,SELL_0021,2024-11-30 22:35:55,50.26,22.49
ORD_0000554,1,PROD_00032,SELL_0004,2024-06-26 19:58:09,32.1,37.05
ORD_0000555,1,PROD_00072,SELL_0009,2025-03-20 19:41:28,32.73,26.41
ORD_0000555,2,PROD_00191,SELL_0043,2025-03-24 19:41:28,424.57,13.2
ORD_0000556,1,PROD_00029,SELL_0018,2024-07-08 10:24:46,128.1,29.97
ORD_0000557,1,PROD_00060,SELL_0049,2023-10-22 06:05:32,19.46,29.15
ORD_0000558,1,PROD_00091,SELL_0036,2025-04-01 17:37:16,423.57,11.07
ORD_0000558,2,PROD_00082,SELL_0025,2025-03-29 17:37:16,233.46,11.87
ORD_0000558,3,PROD_00139,SELL_0006,2025-04-01 17:37:16,385.13,43.18
ORD_0000559,1,PROD_00070,SELL_0016,2023-04-29 23:03:53,653.35,9.98
ORD_0000559,2,PROD_00057,SELL_0012,2023-04-27 23:03:53,43.88,29.38
ORD_0000560,1,PROD_00001,SELL_0038,2023-05-14 14:19:36,94.99,17.34
ORD_0000561,1,PROD_00115,SELL_0006,2025-02-07 18:36:45,194.31,9.01
ORD_0000561,2,PROD_00183,SELL_0025,2025-02-08 18:36:45,324.79,11.02
ORD_0000562,1,PROD_00006,SELL_0044,2025-04-19 22:36:43,104.31,15.87
ORD_0000562,2,PROD_00112,SELL_0021,2025-04-16 22:36:43,145.28,25.96
ORD_0000563,1,PROD_00158,SELL_0014,2023-12-06 16:37:12,173.52,22.69
ORD_0000564,1,PROD_00020,SELL_0025,2023-03-08 13:56:08,308.46,32.96
ORD_0000565,1,PROD_00054,SELL_0018,2024-06-25 12:37:35,81.02,19.13
ORD_0000565,2,PROD_00184,SELL_0039,2024-06-27 12:37:35,83.31,14.24
ORD_0000566,1,PROD_00176,SELL_0045,2024-05-18 23:26:52,187.7,14.76
ORD_0000566,2,PROD_00116,SELL_0037,2024-05-20 23:26:52,506.32,5.88
ORD_0000566,3,PROD_00093,SELL_0047,2024-05-21 23:26:52,104.53,24.64
ORD_0000567,1,PROD_00023,SELL_0018,2024-04-17 04:45:32,37.8,18.93
ORD_0000567,2,PROD_00067,SELL_0038,2024-04-20 04:45:32,93.96,11.74
ORD_0000567,3,PROD_00133,SELL_0003,2024-04-18 04:45:32,49.93,37.41
ORD_0000568,1,PROD_00195,SELL_0011,2024-07-28 11:58:07,19.89,33.28
ORD_0000569,1,PROD_00142,SELL_0017,2024-08-13 09:02:33,10.6,8.17
ORD_0000570,1,PROD_00037,SELL_0012,2025-03-24 04:09:50,216.75,16.14
ORD_0000571,1,PROD_00043,SELL_0006,2023-07-13 23:31:00,44.04,14.27
ORD_0000572,1,PROD_00168,SELL_0048,2024-08-05 14:57:21,395.89,39.87
ORD_0000573,1,PROD_00121,SELL_0016,2023-05-24 16:40:29,56.98,40.8
ORD_0000574,1,PROD_00051,SELL_0050,2024-10-02 13:24:14,309.26,8.08
ORD_0000574,2,PROD_00069,SELL_0008,2024-10-05 13:24:14,66.3,12.15
ORD_0000575,1,PROD_00095,SELL_0012,2024-04-01 23:17:41,45.61,11.11
ORD_0000576,1,PROD_00084,SELL_0033,2024-10-24 03:41:35,519.03,35.65
ORD_0000576,2,PROD_00129,SELL_0009,2024-10-25 03:41:35,322.53,7.27
ORD_0000577,1,PROD_00040,SELL_0039,2025-02-18 01:36:33,426.34,14.68
ORD_0000578,1,PROD_00072,SELL_0046,2023-01-22 08:50:13,91.3,23.2
ORD_0000579,1,PROD_00042,SELL_0005,2025-04-11 17:38:20,457.09,35.18
ORD_0000579,2,PROD_00035,SELL_0032,2025-04-13 17:38:20,5.04,23.43
ORD_0000580,1,PROD_00141,SELL_0034,2024-03-05 00:55:33,279.91,21.16
ORD_0000580,2,PROD_00166,SELL_0039,2024-03-06 00:55:33,568.24,19.16
ORD_0000581,1,PROD_00192,SELL_0027,2024-07-11 05:18:09,86.99,15.06
ORD_0000581,2,PROD_00129,SELL_0003,2024-07-11 05:18:09,520.44,10.05
ORD_0000582,1,PROD_00095,SELL_0027,2023-03-07 19:20:11,51.78,9.62
ORD_0000583,1,PROD_00096,SELL_0049,2023-11-26 04:26:57,31.46,24.49
ORD_0000584,1,PROD_00199,SELL_0038,2023-09-07 15:32:48,228.88,10.89
ORD_0000585,1,PROD_00078,SELL_0015,2023-11-27 14:35:26,292.54,10.69
ORD_0000586,1,PROD_00103,SELL_0014,2024-07-26 18:43:06,32.25,23.61
ORD_0000587,1,PROD_00014,SELL_0041,2024-02-23 14:05:54,23.4,10.82
ORD_0000588,1,PROD_00014,SELL_0042,2024-03-14 17:28:02,31.29,41.38
ORD_0000589,1,PROD_00076,SELL_0031,2023-06-23 00:03:59,122.56,25.5
ORD_0000590,1,PROD_00123,SELL_0020,2024-10-15 06:37:53,30.92,18.26
ORD_0000590,2,PROD_00043,SELL_0048,2024-10-16 06:37:53,5.83,9.05
ORD_0000590,3,PROD_00144,SELL_0014,2024-10-16 06:37:53,190.98,5.99
ORD_0000591,1,PROD_00007,SELL_0040,2023-03-18 09:05:25,375.24,18.36
ORD_0000592,1,PROD_00084,SELL_0034,2024-09-23 16:51:20,199.56,7.04
ORD_0000593,1,PROD_00113,SELL_0033,2025-02-11 22:28:17,614.04,22.34
ORD_0000594,1,PROD_00141,SELL_0005,2023-01-20 22:08:41,369.76,27.65
ORD_0000595,1,PROD_00097,SELL_0047,2023-07-04 13:35:57,115.79,33.57
ORD_0000595,2,PROD_00163,SELL_0013,2023-06-29 13:35:57,47.39,10.69
ORD_0000595,3,PROD_00158,SELL_0003,2023-06-29 13:35:57,172.04,20.78
ORD_0000596,1,PROD_00035,SELL_0027,2023-03-24 17:01:57,19.59,27.77
ORD_0000597,1,PROD_00146,SELL_0001,2025-04-14 12:52:38,58.48,41.64
ORD_0000598,1,PROD_00010,SELL_0005,2023-01-13 07:47:01,204.22,24.31
ORD_0000599,1,PROD_00043,SELL_0006,2025-04-22 19:40:19,74.36,24.74
ORD_0000600,1,PROD_00088,SELL_0031,2024-12-25 22:38:13,159.95,44.18
ORD_0000601,1,PROD_00141,SELL_0022,2023-10-19 18:32:31,446.8,37.58
ORD_0000602,1,PROD_00135,SELL_0046,2024-08-31 04:47:04,94.69,32.28
ORD_0000603,1,PROD_00072,SELL_0016,2024-06-22 23:50:17,148.02,36.13
ORD_0000604,1,PROD_00112,SELL_0033,2023-09-20 21:35:56,94.76,18.13
ORD_0000604,2,PROD_00128,SELL_0004,2023-09-22 21:35:56,77.96,44.65
ORD_0000605,1,PROD_00066,SELL_0015,2024-10-30 01:54:20,13.54,10.92
ORD_0000606,1,PROD_00064,SELL_0007,2024-01-13 16:48:02,98.23,11.13
ORD_0000606,2,PROD_00139,SELL_0026,2024-01-11 16:48:02,323.27,21.51
ORD_0000607,1,PROD_00077,SELL_0031,2024-04-11 10:00:25,21.36,11.5
ORD_0000608,1,PROD_00081,SELL_0026,2024-03-14 02:58:15,74.46,7.28
ORD_0000609,1,PROD_00122,SELL_0024,2024-10-04 03:01:30,391.99,18.35
ORD_0000610,1,PROD_00125,SELL_0026,2023-04-27 15:15:21,354.06,24.67
ORD_0000611,1,PROD_00111,SELL_0040,2023-03-19 19:39:28,684.08,16.46
ORD_0000612,1,PROD_00154,SELL_0006,2023-11-19 22:04:50,177.03,20.07
ORD_0000613,1,PROD_00189,SELL_0032,2024-09-19 20:27:04,11.61,26.61
ORD_0000614,1,PROD_00179,SELL_0001,2024-09-29 13:14:55,232.07,44.67
ORD_0000614,2,PROD_00046,SELL_0024,2024-10-01 13:14:55,20.39,16.66
ORD_0000614,3,PROD_00176,SELL_0043,2024-09-30 13:14:55,184.44,33.0
ORD_0000615,1,PROD_00043,SELL_0003,2024-02-04 14:50:27,71.97,18.21
ORD_0000616,1,PROD_00011,SELL_0013,2024-06-16 10:37:12,96.01,37.86
ORD_0000617,1,PROD_00126,SELL_0040,2025-03-25 06:57:36,25.06,28.73
ORD_0000617,2,PROD_00019,SELL_0005,2025-03-24 06:57:36,505.81,16.38
ORD_0000618,1,PROD_00067,SELL_0033,2023-07-12 07:08:51,40.97,36.04
ORD_0000619,1,PROD_00058,SELL_0022,2024-06-16 20:48:22,140.92,6.28
ORD_0000620,1,PROD_00122,SELL_0033,2023-12-22 09:23:00,329.8,19.35
ORD_0000621,1,PROD_00181,SELL_0016,2024-06-07 17:54:03,411.03,21.72
ORD_0000622,1,PROD_00054,SELL_0010,2023-07-15 21:30:44,87.39,10.95
ORD_0000623,1,PROD_00151,SELL_0029,2023-12-09 18:36:21,308.17,10.91
ORD_0000624,1,PROD_00019,SELL_0021,2023-08-19 00:40:14,198.19,18.31
ORD_0000625,1,PROD_00124,SELL_0042,2024-05-14 23:49:52,160.84,9.9
ORD_0000626,1,PROD_00142,SELL_0046,2023-01-14 02:22:01,45.93,17.1
ORD_0000626,2,PROD_00122,SELL_0026,2023-01-14 02:22:01,272.79,19.57
ORD_0000626,3,PROD_00089,SELL_0017,2023-01-16 02:22:01,22.55,6.26
ORD_0000627,1,PROD_00128,SELL_0046,2024-10-12 18:58:48,39.76,43.66
ORD_0000628,1,PROD_00084,SELL_0043,2023-09-30 23:11:21,457.36,33.3
ORD_0000629,1,PROD_00193,SELL_0001,2023-09-29 03:01:53,180.81,32.99
ORD_0000629,2,PROD_00065,SELL_0022,2023-09-29 03:01:53,89.0,24.48
ORD_0000629,3,PROD_00011,SELL_0039,2023-10-01 03:01:53,133.79,14.6
ORD_0000630,1,PROD_00052,SELL_0050,2024-01-16 11:42:10,221.82,21.71
ORD_0000630,2,PROD_00162,SELL_0040,2024-01-18 11:42:10,32.05,18.72
ORD_0000630,3,PROD_00087,SELL_0033,2024-01-17 11:42:10,10.38,24.31
ORD_0000631,1,PROD_00086,SELL_0048,2024-03-26 22:04:07,139.27,39.31
ORD_0000632,1,PROD_00101,SELL_0040,2024-01-25 10:38:27,538.17,44.75
ORD_0000633,1,PROD_00198,SELL_0030,2023-07-20 17:18:50,76.24,37.01
ORD_0000634,1,PROD_00075,SELL_0003,2024-06-08 18:56:31,224.74,35.23
ORD_0000635,1,PROD_00105,SELL_0005,2023-03-13 05:32:24,121.97,43.6
ORD_0000636,1,PROD_00107,SELL_0039,2024-01-24 16:44:30,326.23,41.56
ORD_0000636,2,PROD_00060,SELL_0015,2024-01-23 16:44:30,56.0,38.39
ORD_0000637,1,PROD_00167,SELL_0043,2024-08-24 12:40:58,600.21,37.67
ORD_0000638,1,PROD_00068,SELL_0015,2023-08-17 09:27:56,27.89,14.17
ORD_0000639,1,PROD_00001,SELL_0018,2023-04-03 04:48:05,159.05,43.35
ORD_0000640,1,PROD_00140,SELL_0047,2023-12-18 13:28:29,471.16,5.65
ORD_0000640,2,PROD_00079,SELL_0032,2023-12-17 13:28:29,236.45,31.53
ORD_0000641,1,PROD_00170,SELL_0016,2024-02-01 00:11:28,174.66,36.19
ORD_0000642,1,PROD_00085,SELL_0001,2024-07-20 20:05:50,17.22,31.24
ORD_0000643,1,PROD_00085,SELL_0002,2023-03-17 11:02:34,41.64,42.86
ORD_0000644,1,PROD_00192,SELL_0019,2023-10-16 06:45:38,148.89,11.76
ORD_0000645,1,PROD_00042,SELL_0011,2023-09-29 00:49:19,636.52,13.16
ORD_0000646,1,PROD_00074,SELL_0036,2024-05-05 20:32:48,68.8,26.69
ORD_0000647,1,PROD_00040,SELL_0001,2025-02-09 06:30:14,439.15,39.12
ORD_0000648,1,PROD_00198,SELL_0012,2025-03-23 02:20:54,64.58,42.77
ORD_0000649,1,PROD_00087,SELL_0050,2024-04-11 17:01:23,27.0,35.64
ORD_0000649,2,PROD_00120,SELL_0040,2024-04-09 17:01:23,163.02,24.25
ORD_0000650,1,PROD_00092,SELL_0025,2024-11-08 11:21:14,557.58,19.13
ORD_0000650,2,PROD_00140,SELL_0040,2024-11-07 11:21:14,473.57,34.01
ORD_0000651,1,PROD_00042,SELL_0045,2023-12-06 18:01:36,123.42,11.41
ORD_0000651,2,PROD_00050,SELL_0041,2023-12-04 18:01:36,308.07,41.99
ORD_0000651,3,PROD_00008,SELL_0049,2023-12-05 18:01:36,149.27,20.57
ORD_0000652,1,PROD_00132,SELL_0011,2024-10-09 19:58:38,143.02,21.1
ORD_0000653,1,PROD_00124,SELL_0005,2024-02-12 02:34:24,274.11,34.91
ORD_0000654,1,PROD_00169,SELL_0036,2023-06-30 03:43:35,749.02,36.23
ORD_0000655,1,PROD_00165,SELL_0003,2023-07-16 06:04:58,101.68,41.0
ORD_0000656,1,PROD_00147,SELL_0024,2024-01-20 16:00:10,122.74,44.51
ORD_0000657,1,PROD_00192,SELL_0030,2023-04-26 04:34:26,169.13,43.78
ORD_0000658,1,PROD_00025,SELL_0008,2023-08-05 09:27:52,113.12,27.46
ORD_0000659,1,PROD_00127,SELL_0049,2023-11-18 18:12:32,46.52,27.06
ORD_0000660,1,PROD_00009,SELL_0016,2025-04-28 12:38:51,397.35,30.52
ORD_0000661,1,PROD_00109,SELL_0004,2024-04-22 18:02:47,27.01,39.35
ORD_0000662,1,PROD_00036,SELL_0010,2024-09-23 05:26:15,287.49,37.63
ORD_0000663,1,PROD_00106,SELL_0024,2024-01-31 21:11:44,176.92,44.01
ORD_0000664,1,PROD_00190,SELL_0019,2024-10-09 17:18:42,140.93,5.91
ORD_0000665,1,PROD_00024,SELL_0039,2025-02-25 17:07:23,158.47,42.26
ORD_0000666,1,PROD_00093,SELL_0050,2023-09-20 06:32:02,41.64,43.99
ORD_0000666,2,PROD_00082,SELL_0014,2023-09-22 06:32:02,268.75,12.3
ORD_0000667,1,PROD_00060,SELL_0049,2025-02-08 12:54:12,10.55,17.46
ORD_0000667,2,PROD_00194,SELL_0046,2025-02-08 12:54:12,45.6,39.37
ORD_0000668,1,PROD_00177,SELL_0043,2025-02-09 14:31:29,450.47,41.25
ORD_0000668,2,PROD_00026,SELL_0003,2025-02-09 14:31:29,225.4,35.09
ORD_0000668,3,PROD_00108,SELL_0048,2025-02-07 14:31:29,36.85,18.33
ORD_0000669,1,PROD_00025,SELL_0007,2024-05-02 08:53:10,171.58,28.53
ORD_0000670,1,PROD_00093,SELL_0011,2024-02-11 05:04:42,110.41,9.28
ORD_0000671,1,PROD_00064,SELL_0042,2023-07-08 06:45:02,25.58,11.74
ORD_0000671,2,PROD_00180,SELL_0002,2023-07-07 06:45:02,263.34,30.23
ORD_0000671,3,PROD_00056,SELL_0048,2023-07-09 06:45:02,186.26,10.07
ORD_0000672,1,PROD_00105,SELL_0018,2024-11-15 22:42:57,11.0,25.92
ORD_0000673,1,PROD_00199,SELL_0016,2024-09-06 00:03:49,297.02,24.71
ORD_0000673,2,PROD_00111,SELL_0013,2024-09-10 00:03:49,192.48,31.68
ORD_0000674,1,PROD_00035,SELL_0038,2024-03-11 00:00:21,35.34,28.63
ORD_0000675,1,PROD_00158,SELL_0027,2023-04-13 21:10:46,346.77,9.99
ORD_0000676,1,PROD_00128,SELL_0038,2023-07-17 19:13:59,5.11,9.58
ORD_0000677,1,PROD_00177,SELL_0042,2023-08-13 03:22:20,128.71,12.37
ORD_0000677,2,PROD_00031,SELL_0046,2023-08-09 03:22:20,484.24,14.95
ORD_0000678,1,PROD_00064,SELL_0044,2024-11-09 08:41:39,151.53,34.25
ORD_0000679,1,PROD_00056,SELL_0001,2025-03-03 19:31:06,79.99,9.5
ORD_0000680,1,PROD_00029,SELL_0007,2024-10-12 22:24:43,293.04,5.55
ORD_0000681,1,PROD_00037,SELL_0008,2024-12-09 10:54:42,49.54,30.92
ORD_0000682,1,PROD_00106,SELL_0018,2024-10-22 23:14:32,77.49,25.75
ORD_0000683,1,PROD_00163,SELL_0013,2024-09-30 03:19:15,30.43,20.57
ORD_0000684,1,PROD_00170,SELL_0018,2023-11-05 06:09:24,87.98,24.56
ORD_0000684,2,PROD_00013,SELL_0011,2023-11-02 06:09:24,90.59,22.33
ORD_0000685,1,PROD_00016,SELL_0014,2024-04-04 23:56:21,61.12,25.97
ORD_0000685,2,PROD_00029,SELL_0018,2024-04-02 23:56:21,310.24,10.63
ORD_0000686,1,PROD_00004,SELL_0005,2023-10-29 00:14:54,126.21,35.51
ORD_0000687,1,PROD_00078,SELL_0045,2023-03-01 21:15:51,459.87,22.97
ORD_0000688,1,PROD_00100,SELL_0029,2024-03-31 20:00:04,22.02,24.21
ORD_0000688,2,PROD_00005,SELL_0025,2024-03-31 20:00:04,48.61,30.81
