review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV_000556,ORD_0000766,4,Terrible,Recommend,2025-01-02 14:11:28,2025-01-06 14:11:28
REV_000557,ORD_0000767,4,,Great product!,2024-04-13 16:45:56,2024-04-14 16:45:56
REV_000558,ORD_0000768,5,,Perfect!,2023-04-18 20:05:04,2023-04-21 20:05:04
REV_000559,ORD_0000771,5,,Good quality,2023-01-31 19:12:58,2023-02-03 19:12:58
REV_000560,ORD_0000772,5,Excellent,Fast delivery,2024-12-20 16:43:38,2024-12-25 16:43:38
REV_000561,ORD_0000773,5,OK,Great product!,2025-03-11 16:57:14,2025-03-13 16:57:14
REV_000562,ORD_0000775,2,Bad,Average,2024-07-29 03:18:19,2024-08-02 03:18:19
REV_000563,ORD_0000777,5,OK,Not as described,2024-06-05 01:22:00,2024-06-06 01:22:00
REV_000564,ORD_0000778,5,Good,Recommend,2024-01-30 00:06:27,2024-02-02 00:06:27
REV_000565,ORD_0000779,5,Terrible,Perfect!,2023-06-12 13:07:58,2023-06-16 13:07:58
REV_000566,ORD_0000780,5,,Perfect!,2024-04-26 05:34:51,2024-04-27 05:34:51
REV_000567,ORD_0000781,5,,Perfect!,2024-04-21 05:08:22,2024-04-23 05:08:22
REV_000568,ORD_0000782,3,Excellent,Took too long,2023-11-27 01:08:25,2023-11-28 01:08:25
REV_000569,ORD_0000783,5,,OK,2023-08-13 15:42:17,2023-08-14 15:42:17
REV_000570,ORD_0000785,4,Bad,Took too long,2023-04-26 00:08:09,2023-05-01 00:08:09
REV_000571,ORD_0000786,5,Bad,Perfect!,2024-09-14 23:00:27,2024-09-17 23:00:27
REV_000572,ORD_0000787,5,Terrible,Took too long,2024-04-14 07:39:09,2024-04-16 07:39:09
REV_000573,ORD_0000788,3,,,2023-10-11 21:52:27,2023-10-15 21:52:27
REV_000574,ORD_0000789,1,,OK,2023-07-28 06:54:37,2023-07-30 06:54:37
REV_000575,ORD_0000790,5,Bad,Average,2023-06-23 13:01:39,2023-06-24 13:01:39
REV_000576,ORD_0000791,5,Excellent,Love it,2024-07-11 09:44:40,2024-07-13 09:44:40
REV_000577,ORD_0000793,5,Terrible,Recommend,2023-11-30 01:11:02,2023-12-05 01:11:02
REV_000578,ORD_0000794,5,Good,Love it,2024-03-24 05:16:31,2024-03-27 05:16:31
REV_000579,ORD_0000795,5,Terrible,Average,2023-02-13 21:35:49,2023-02-14 21:35:49
REV_000580,ORD_0000796,5,Good,Not as described,2023-09-06 20:17:13,2023-09-09 20:17:13
REV_000581,ORD_0000798,5,OK,Average,2024-04-11 03:04:34,2024-04-15 03:04:34
REV_000582,ORD_0000799,2,Terrible,Recommend,2025-01-26 04:02:08,2025-01-29 04:02:08
REV_000583,ORD_0000800,3,Good,OK,2023-12-30 11:28:40,2024-01-03 11:28:40
REV_000584,ORD_0000801,5,Excellent,Great product!,2024-04-11 16:59:32,2024-04-15 16:59:32
REV_000585,ORD_0000802,5,Excellent,Perfect!,2024-09-14 01:50:44,2024-09-15 01:50:44
REV_000586,ORD_0000803,1,Excellent,OK,2024-07-11 16:04:10,2024-07-12 16:04:10
REV_000587,ORD_0000804,5,Bad,Recommend,2023-09-14 05:00:10,2023-09-15 05:00:10
REV_000588,ORD_0000806,5,OK,Fast delivery,2023-09-16 01:34:15,2023-09-17 01:34:15
REV_000589,ORD_0000807,4,Excellent,Great product!,2023-06-12 08:55:50,2023-06-15 08:55:50
REV_000590,ORD_0000808,5,Terrible,Fast delivery,2024-11-11 11:40:38,2024-11-12 11:40:38
REV_000591,ORD_0000809,5,OK,,2023-06-09 13:57:39,2023-06-11 13:57:39
REV_000592,ORD_0000812,5,Terrible,Great product!,2023-11-07 06:37:40,2023-11-11 06:37:40
REV_000593,ORD_0000813,4,Bad,Perfect!,2023-06-23 15:05:31,2023-06-24 15:05:31
REV_000594,ORD_0000814,5,Terrible,Recommend,2023-10-29 00:19:10,2023-10-30 00:19:10
REV_000595,ORD_0000816,1,Terrible,Fast delivery,2025-02-12 00:38:06,2025-02-17 00:38:06
REV_000596,ORD_0000817,5,Bad,Not as described,2025-06-10 20:59:02,2025-06-14 20:59:02
REV_000597,ORD_0000818,5,OK,Good quality,2025-04-04 00:50:06,2025-04-06 00:50:06
REV_000598,ORD_0000819,5,,Took too long,2023-06-21 15:48:36,2023-06-23 15:48:36
REV_000599,ORD_0000820,3,,Love it,2025-01-07 08:40:34,2025-01-10 08:40:34
REV_000600,ORD_0000822,5,,Recommend,2024-12-05 09:14:58,2024-12-09 09:14:58
REV_000601,ORD_0000823,1,OK,Recommend,2023-05-01 07:06:18,2023-05-02 07:06:18
REV_000602,ORD_0000824,4,Bad,Great product!,2023-02-19 19:09:11,2023-02-21 19:09:11
REV_000603,ORD_0000825,5,Terrible,,2024-03-21 04:57:42,2024-03-25 04:57:42
REV_000604,ORD_0000826,1,Excellent,Fast delivery,2024-02-21 08:51:58,2024-02-22 08:51:58
REV_000605,ORD_0000827,4,,Good quality,2024-12-14 04:20:09,2024-12-15 04:20:09
REV_000606,ORD_0000829,4,Good,Took too long,2024-02-05 11:20:31,2024-02-07 11:20:31
REV_000607,ORD_0000831,3,OK,Took too long,2024-07-20 07:24:05,2024-07-25 07:24:05
REV_000608,ORD_0000833,5,,OK,2024-08-13 15:08:58,2024-08-15 15:08:58
REV_000609,ORD_0000835,1,Terrible,Love it,2023-09-17 07:03:47,2023-09-21 07:03:47
REV_000610,ORD_0000837,5,Bad,,2023-07-06 11:09:05,2023-07-09 11:09:05
REV_000611,ORD_0000839,4,Excellent,Good quality,2025-02-23 10:28:50,2025-02-24 10:28:50
REV_000612,ORD_0000840,5,Bad,Average,2024-10-23 05:32:10,2024-10-26 05:32:10
REV_000613,ORD_0000843,2,,,2023-09-14 12:39:03,2023-09-19 12:39:03
REV_000614,ORD_0000845,5,Bad,Love it,2023-09-02 08:06:06,2023-09-04 08:06:06
REV_000615,ORD_0000846,5,Bad,Not as described,2023-03-31 06:38:00,2023-04-04 06:38:00
REV_000616,ORD_0000847,3,Good,Fast delivery,2023-03-03 07:17:05,2023-03-07 07:17:05
REV_000617,ORD_0000849,1,OK,Great product!,2023-12-20 12:46:22,2023-12-22 12:46:22
REV_000618,ORD_0000850,4,Good,Average,2024-06-29 04:01:37,2024-07-04 04:01:37
REV_000619,ORD_0000851,5,OK,,2023-06-28 21:29:05,2023-06-30 21:29:05
REV_000620,ORD_0000853,5,,Good quality,2024-07-19 10:28:50,2024-07-21 10:28:50
REV_000621,ORD_0000855,5,Excellent,Took too long,2023-07-04 18:40:31,2023-07-05 18:40:31
REV_000622,ORD_0000857,3,OK,Recommend,2024-01-06 02:04:11,2024-01-07 02:04:11
REV_000623,ORD_0000858,5,OK,Great product!,2023-06-18 03:36:31,2023-06-21 03:36:31
REV_000624,ORD_0000859,4,Good,Good quality,2024-10-24 21:08:28,2024-10-27 21:08:28
REV_000625,ORD_0000860,4,Bad,Average,2024-07-14 14:16:56,2024-07-18 14:16:56
REV_000626,ORD_0000861,1,Bad,Took too long,2025-05-19 17:00:09,2025-05-21 17:00:09
REV_000627,ORD_0000863,5,Excellent,Great product!,2023-05-02 05:46:06,2023-05-05 05:46:06
REV_000628,ORD_0000864,3,Terrible,Love it,2024-05-22 06:44:47,2024-05-27 06:44:47
REV_000629,ORD_0000865,5,Terrible,Not as described,2023-07-03 15:09:40,2023-07-08 15:09:40
REV_000630,ORD_0000866,4,Excellent,Recommend,2025-04-19 11:50:27,2025-04-21 11:50:27
REV_000631,ORD_0000867,5,Bad,,2025-03-23 21:27:17,2025-03-28 21:27:17
REV_000632,ORD_0000868,5,Bad,,2025-01-04 14:55:26,2025-01-08 14:55:26
REV_000633,ORD_0000871,4,OK,Fast delivery,2025-01-14 18:24:52,2025-01-19 18:24:52
REV_000634,ORD_0000872,5,Excellent,Good quality,2023-06-09 10:42:52,2023-06-11 10:42:52
REV_000635,ORD_0000874,4,Good,Good quality,2023-05-27 20:28:40,2023-06-01 20:28:40
REV_000636,ORD_0000875,4,Good,OK,2024-12-27 17:49:10,2024-12-31 17:49:10
REV_000637,ORD_0000876,1,Good,Took too long,2023-02-24 11:52:23,2023-02-26 11:52:23
REV_000638,ORD_0000877,5,OK,OK,2023-06-11 22:31:41,2023-06-16 22:31:41
REV_000639,ORD_0000878,4,OK,Recommend,2025-03-27 10:07:59,2025-04-01 10:07:59
REV_000640,ORD_0000879,3,Bad,,2024-10-10 05:34:27,2024-10-12 05:34:27
REV_000641,ORD_0000881,4,,Average,2025-03-19 19:59:34,2025-03-20 19:59:34
REV_000642,ORD_0000883,2,Excellent,Average,2024-05-11 03:22:50,2024-05-14 03:22:50
REV_000643,ORD_0000885,5,Excellent,OK,2023-01-14 13:02:00,2023-01-19 13:02:00
REV_000644,ORD_0000887,5,Bad,Took too long,2024-11-25 12:53:03,2024-11-26 12:53:03
REV_000645,ORD_0000888,4,Good,Not as described,2023-07-08 13:14:06,2023-07-09 13:14:06
REV_000646,ORD_0000890,5,Excellent,OK,2023-05-08 02:01:27,2023-05-13 02:01:27
REV_000647,ORD_0000893,4,,Not as described,2024-07-08 07:46:49,2024-07-11 07:46:49
REV_000648,ORD_0000894,2,Good,Not as described,2024-10-29 18:55:06,2024-10-31 18:55:06
REV_000649,ORD_0000895,5,OK,Recommend,2023-06-29 09:16:57,2023-07-01 09:16:57
REV_000650,ORD_0000896,5,Terrible,Great product!,2023-05-21 15:50:01,2023-05-25 15:50:01
REV_000651,ORD_0000899,4,,Perfect!,2024-06-14 19:38:34,2024-06-15 19:38:34
REV_000652,ORD_0000900,4,OK,Great product!,2023-02-13 16:32:48,2023-02-16 16:32:48
REV_000653,ORD_0000901,3,Bad,Good quality,2023-09-17 00:20:08,2023-09-20 00:20:08
REV_000654,ORD_0000903,5,Terrible,Great product!,2024-03-09 06:16:11,2024-03-11 06:16:11
REV_000655,ORD_0000905,4,OK,Took too long,2023-11-07 10:39:06,2023-11-12 10:39:06
REV_000656,ORD_0000908,5,Bad,OK,2025-04-21 10:27:50,2025-04-22 10:27:50
REV_000657,ORD_0000909,5,,Great product!,2024-01-31 11:09:49,2024-02-02 11:09:49
REV_000658,ORD_0000910,4,Terrible,Took too long,2024-09-10 10:57:14,2024-09-14 10:57:14
REV_000659,ORD_0000911,5,Terrible,Fast delivery,2024-07-24 06:06:35,2024-07-27 06:06:35
REV_000660,ORD_0000912,4,OK,,2024-05-03 10:52:20,2024-05-08 10:52:20
REV_000661,ORD_0000913,5,Excellent,OK,2023-10-27 13:07:07,2023-10-31 13:07:07
REV_000662,ORD_0000916,5,Excellent,Fast delivery,2023-04-30 13:46:19,2023-05-03 13:46:19
REV_000663,ORD_0000917,5,,OK,2024-08-24 10:31:39,2024-08-29 10:31:39
REV_000664,ORD_0000918,5,Bad,OK,2024-01-23 19:06:01,2024-01-25 19:06:01
REV_000665,ORD_0000920,5,Good,Good quality,2024-12-28 01:16:56,2024-12-30 01:16:56
REV_000666,ORD_0000921,5,OK,Fast delivery,2023-12-25 22:39:50,2023-12-27 22:39:50
REV_000667,ORD_0000924,4,Terrible,Fast delivery,2023-11-06 09:45:05,2023-11-07 09:45:05
REV_000668,ORD_0000926,4,Good,Average,2025-05-14 12:12:31,2025-05-15 12:12:31
REV_000669,ORD_0000929,5,Good,Recommend,2024-12-18 09:55:36,2024-12-23 09:55:36
REV_000670,ORD_0000930,5,OK,Average,2024-05-10 05:17:01,2024-05-12 05:17:01
REV_000671,ORD_0000931,5,Bad,Not as described,2023-05-17 17:05:22,2023-05-21 17:05:22
REV_000672,ORD_0000932,5,Excellent,Love it,2023-10-16 11:06:03,2023-10-21 11:06:03
REV_000673,ORD_0000935,4,Terrible,Love it,2023-10-10 02:34:06,2023-10-14 02:34:06
REV_000674,ORD_0000937,5,,Not as described,2023-08-20 11:40:18,2023-08-25 11:40:18
REV_000675,ORD_0000939,5,Terrible,Average,2023-07-07 05:21:57,2023-07-12 05:21:57
REV_000676,ORD_0000940,5,Terrible,OK,2023-11-01 02:10:43,2023-11-06 02:10:43
REV_000677,ORD_0000941,5,OK,Great product!,2024-06-06 07:30:07,2024-06-09 07:30:07
REV_000678,ORD_0000942,5,Bad,OK,2024-07-13 05:48:09,2024-07-17 05:48:09
REV_000679,ORD_0000943,5,,OK,2025-02-11 11:34:16,2025-02-15 11:34:16
REV_000680,ORD_0000944,3,,Love it,2023-12-20 16:49:42,2023-12-21 16:49:42
REV_000681,ORD_0000946,3,OK,Not as described,2024-12-23 13:23:13,2024-12-25 13:23:13
REV_000682,ORD_0000949,4,Terrible,Perfect!,2025-01-13 10:53:39,2025-01-18 10:53:39
REV_000683,ORD_0000950,4,Terrible,Love it,2023-05-29 00:31:59,2023-06-02 00:31:59
REV_000684,ORD_0000951,5,OK,Took too long,2023-11-20 19:35:42,2023-11-21 19:35:42
REV_000685,ORD_0000952,3,OK,Average,2023-09-15 09:52:37,2023-09-16 09:52:37
REV_000686,ORD_0000954,5,OK,Love it,2025-04-05 17:09:05,2025-04-07 17:09:05
REV_000687,ORD_0000956,1,OK,Not as described,2024-02-22 03:57:16,2024-02-25 03:57:16
REV_000688,ORD_0000957,2,Bad,Average,2024-12-12 10:51:37,2024-12-15 10:51:37
REV_000689,ORD_0000959,4,,Good quality,2024-04-15 03:08:33,2024-04-17 03:08:33
REV_000690,ORD_0000960,5,OK,Great product!,2024-04-21 14:26:26,2024-04-26 14:26:26
REV_000691,ORD_0000961,5,,Fast delivery,2025-03-31 13:05:48,2025-04-04 13:05:48
REV_000692,ORD_0000963,4,Bad,Average,2024-12-31 00:29:51,2025-01-02 00:29:51
REV_000693,ORD_0000964,5,,Good quality,2024-01-08 19:06:52,2024-01-09 19:06:52
REV_000694,ORD_0000965,4,Excellent,OK,2025-02-05 18:43:32,2025-02-10 18:43:32
REV_000695,ORD_0000966,5,Terrible,Fast delivery,2023-09-08 21:40:54,2023-09-10 21:40:54
REV_000696,ORD_0000967,5,OK,,2024-06-22 19:44:12,2024-06-23 19:44:12
REV_000697,ORD_0000968,5,Excellent,Perfect!,2023-09-03 03:30:01,2023-09-05 03:30:01
REV_000698,ORD_0000970,4,Excellent,Average,2024-11-18 19:07:27,2024-11-19 19:07:27
REV_000699,ORD_0000971,5,Excellent,Great product!,2025-02-23 21:15:10,2025-02-26 21:15:10
REV_000700,ORD_0000972,1,Bad,Not as described,2023-05-01 18:31:23,2023-05-05 18:31:23
REV_000701,ORD_0000973,5,Excellent,Took too long,2024-03-07 13:09:01,2024-03-11 13:09:01
REV_000702,ORD_0000975,5,Bad,,2023-07-03 14:56:46,2023-07-04 14:56:46
REV_000703,ORD_0000976,4,Excellent,Great product!,2024-02-07 22:33:24,2024-02-09 22:33:24
REV_000704,ORD_0000978,5,Terrible,OK,2024-02-23 02:58:53,2024-02-26 02:58:53
REV_000705,ORD_0000979,5,Good,Fast delivery,2023-07-11 18:45:59,2023-07-14 18:45:59
REV_000706,ORD_0000980,4,Bad,Love it,2024-08-30 11:37:39,2024-09-02 11:37:39
REV_000707,ORD_0000981,5,Good,Average,2023-05-13 21:06:31,2023-05-15 21:06:31
REV_000708,ORD_0000986,5,Bad,Love it,2025-04-23 06:05:37,2025-04-27 06:05:37
REV_000709,ORD_0000987,5,Terrible,Average,2025-04-21 04:57:00,2025-04-22 04:57:00
REV_000710,ORD_0000988,5,Terrible,Love it,2025-02-08 23:41:33,2025-02-10 23:41:33
REV_000711,ORD_0000990,5,Excellent,Took too long,2024-10-15 12:55:04,2024-10-20 12:55:04
REV_000712,ORD_0000991,5,,OK,2023-05-23 15:14:03,2023-05-27 15:14:03
REV_000713,ORD_0000993,5,Good,Not as described,2024-08-31 07:54:33,2024-09-01 07:54:33
REV_000714,ORD_0000994,4,OK,OK,2024-06-06 08:41:01,2024-06-09 08:41:01
REV_000715,ORD_0000995,4,Bad,Love it,2025-03-29 01:08:13,2025-03-31 01:08:13
REV_000716,ORD_0000998,4,OK,Not as described,2023-02-11 15:32:14,2023-02-13 15:32:14
REV_000717,ORD_0000999,4,Bad,Fast delivery,2023-09-01 00:59:03,2023-09-06 00:59:03
REV_000718,ORD_0001000,5,OK,Love it,2025-02-04 00:35:30,2025-02-09 00:35:30
